trade_id,result,side,signal_time,entry_time,exit_time,entry_month,entry_date,entry_hour_utc,entry_weekday_utc,duration_minutes,holding_bars,entry_price,stop_price,tp1_price,tp2_price,exit_price,exit_reason,score,confirmation,volume_score,candle_score,size_multiplier,margin_used,notional,quantity,gross_pnl,fees,net_pnl,return_on_margin_pct,pnl_on_notional_pct,adx,rsi,atr,setup_summary,exit_summary
351,LOSS,LONG,2022-11-18 15:00:00+00:00,2022-11-18 15:15:00+00:00,2022-11-20 11:30:00+00:00,2022-11,2022-11-18,15,Friday,2655.0,177,16646.42862,16479.9643338,16979.3571924,17312.2857648,16476.66834093324,STOP,1,VOLUME,1,0,1.0,19.80881719036072,19.80881719036072,0.0011899739963778923,-0.20201031770729724,0.021678593234657782,-0.22368891094195503,-1.129239109999993,-1.129239109999993,19.223465793423816,31.99823654903139,47.69192566050789,LONG | score=1 | VOLUME,STOP | pnl=-0.223689
352,WIN,SHORT,2022-11-15 13:30:00+00:00,2022-11-15 13:45:00+00:00,2022-11-20 21:45:00+00:00,2022-11,2022-11-15,13,Tuesday,7680.0,512,16983.80256,17153.640585600002,16644.1265088,16304.4504576,16307.71134769152,TP2,2,VOLUME+CANDLE,1,1,1.5,29.719937968801304,29.719937968801304,0.001749898932456814,0.7557133680103638,0.021054545584733696,0.7346588224256301,2.471939286000001,2.471939286000001,15.579309661428539,66.68453525166396,88.78386903013792,SHORT | score=2 | VOLUME+CANDLE,TP2 | pnl=0.734659
353,LOSS,LONG,2022-11-20 21:30:00+00:00,2022-11-20 21:45:00+00:00,2022-11-20 22:00:00+00:00,2022-11,2022-11-20,21,Sunday,15.0,1,16433.7861,16269.448239000001,16762.461822,17091.137544,16266.194349352201,STOP,1,VOLUME,1,0,1.0,19.819036588590393,19.819036588590393,0.0012059933400612043,-0.20211453513044475,0.02168977725312769,-0.22380431238357243,-1.1292391099999994,-1.1292391099999994,20.18280652102119,31.53445907794702,41.687140530281894,LONG | score=1 | VOLUME,STOP | pnl=-0.223804
354,LOSS,SHORT,2022-11-22 13:00:00+00:00,2022-11-22 13:15:00+00:00,2022-11-22 13:45:00+00:00,2022-11,2022-11-22,13,Tuesday,30.0,2,16019.2955,16179.488455,15698.90959,15378.52368,16182.724352691,STOP,1,VOLUME,1,0,1.0,19.814560502342722,19.814560502342722,0.0012369183465242102,-0.20214814624490096,0.021907198033011693,-0.22405534427791265,-1.1307611100000026,-1.1307611100000026,16.982585618273742,77.04425827434524,72.8684411257793,SHORT | score=1 | VOLUME,STOP | pnl=-0.224055
355,LOSS,SHORT,2022-11-22 13:30:00+00:00,2022-11-22 13:45:00+00:00,2022-11-22 14:00:00+00:00,2022-11,2022-11-22,13,Tuesday,15.0,1,16022.69482,16182.9217682,15702.2409236,15381.7870272,16186.158352553639,STOP,1,VOLUME,1,0,1.0,19.810079395457166,19.810079395457166,0.0012363762536829722,-0.20210242999245187,0.021902243671498733,-0.2240046736639506,-1.1307611099999892,-1.1307611099999892,21.467012445230598,73.50371102443896,78.06462525641182,SHORT | score=1 | VOLUME,STOP | pnl=-0.224005
356,WIN,LONG,2022-11-22 06:45:00+00:00,2022-11-22 07:00:00+00:00,2022-11-23 02:15:00+00:00,2022-11,2022-11-22,7,Tuesday,1155.0,77,15682.33584,15525.512481599999,15995.9825568,16309.6292736,16306.36734774528,TP2,1,VOLUME,1,0,1.0,19.814560502342722,19.814560502342722,0.001263495483357964,0.5033330035721423,0.014297506822774069,0.48903549674936825,2.468061286000002,2.468061286000002,17.610432677242958,33.479062647048124,67.88255638313541,LONG | score=1 | VOLUME,TP2 | pnl=0.489035
357,LOSS,LONG,2022-11-25 02:15:00+00:00,2022-11-25 02:30:00+00:00,2022-11-28 01:15:00+00:00,2022-11,2022-11-25,2,Friday,4245.0,283,16483.396019999996,16318.562059799997,16813.063940399996,17142.7318608,16315.298347388038,STOP,1,VOLUME,1,0,1.0,19.815380011918872,19.815380011918872,0.0012021418394532316,-0.2020772453615473,0.021685775528161907,-0.22376302088970923,-1.1292391099999932,-1.1292391099999932,18.666055273531548,33.59441481698616,39.696076578817845,LONG | score=1 | VOLUME,STOP | pnl=-0.223763
358,WIN,LONG,2022-11-28 16:00:00+00:00,2022-11-28 16:15:00+00:00,2022-11-30 00:30:00+00:00,2022-11,2022-11-28,16,Monday,1935.0,129,16066.41264,15905.7485136,16387.7408928,16709.069145600002,16705.727331770882,TP2,1,VOLUME,1,0,1.0,19.81090475150108,19.81090475150108,0.0012330633599051568,0.5032401395365644,0.01429486895843211,0.48894527057813236,2.4680612859999984,2.4680612859999984,16.232306290640505,30.048081023174404,47.97048581375818,LONG | score=1 | VOLUME,TP2 | pnl=0.488945
359,LOSS,SHORT,2022-12-02 00:45:00+00:00,2022-12-02 01:00:00+00:00,2022-12-04 23:30:00+00:00,2022-12,2022-12-02,1,Friday,4230.0,282,17024.99432,17195.244263200002,16684.4944336,16343.994547200002,17198.683312052643,STOP,1,VOLUME,1,0,1.0,19.820683656912642,19.820683656912642,0.0011642108822103056,-0.20221061466782392,0.021913967860671214,-0.22412458252849513,-1.1307611100000057,-1.1307611100000057,13.424680513430577,67.1011031927925,34.935669720766725,SHORT | score=1 | VOLUME,STOP | pnl=-0.224125
360,WIN,SHORT,2022-12-06 23:15:00+00:00,2022-12-06 23:30:00+00:00,2022-12-08 18:30:00+00:00,2022-12,2022-12-06,23,Tuesday,2580.0,172,17055.28826,17225.841142600002,16714.1824948,16373.076729600001,17229.28631082852,STOP,1,VOLUME,1,0,1.0,19.816201165262072,19.816201165262072,0.0011618801666188941,0.20658042019720282,0.014201941039069904,0.19237847915813291,0.970814121000011,0.970814121000011,14.330883262081521,68.62586473061359,35.25510735973307,SHORT | score=1 | VOLUME,STOP | pnl=0.192378
361,WIN,LONG,2022-11-30 12:45:00+00:00,2022-11-30 13:00:00+00:00,2022-12-13 09:45:00+00:00,2022-11,2022-11-30,13,Wednesday,18525.0,1235,16774.55424,16606.8086976,17110.0453248,17445.5364096,17442.047302318082,TP2,1,VOLUME,1,0,1.0,19.820683656912642,19.820683656912642,0.0011815922720407647,0.5034885450377571,0.014301925080965058,0.489186619956792,2.4680612860000104,2.4680612860000104,19.297789136461393,31.994371286724885,34.54119960401738,LONG | score=1 | VOLUME,TP2 | pnl=0.489187
362,LOSS,SHORT,2022-12-11 18:45:00+00:00,2022-12-11 19:00:00+00:00,2022-12-13 09:45:00+00:00,2022-12,2022-12-11,19,Sunday,2325.0,155,17193.66058,17365.5971858,16849.7873684,16505.914156799998,17369.07030523716,STOP,1,VOLUME,1,0,1.0,19.820048734845237,19.820048734845237,0.001152753286167595,-0.20220413719289249,0.02191326588378585,-0.22411740307667832,-1.130761110000007,-1.130761110000007,20.222739099991514,67.28392117735083,13.83216651268903,SHORT | score=1 | VOLUME,STOP | pnl=-0.224117
363,LOSS,SHORT,2022-12-14 08:45:00+00:00,2022-12-14 09:00:00+00:00,2022-12-14 14:30:00+00:00,2022-12,2022-12-14,9,Wednesday,330.0,22,17836.83192,18015.2002392,17480.0952816,17123.3586432,18018.80327924784,STOP,1,VOLUME,1,0,1.0,19.825350119182836,19.825350119182836,0.0011114838222449784,-0.20225822191590348,0.021919127153154867,-0.22417734906905834,-1.1307611100000008,-1.1307611100000008,19.294331718246806,65.2837286144652,28.58626938489927,SHORT | score=1 | VOLUME,STOP | pnl=-0.224177
364,LOSS,LONG,2022-12-15 01:45:00+00:00,2022-12-15 02:00:00+00:00,2022-12-15 13:00:00+00:00,2022-12,2022-12-15,2,Thursday,660.0,44,17635.12632,17458.7750568,17987.8288464,18340.5313728,17455.28330178864,STOP,1,VOLUME,1,0,1.0,19.820866572201457,19.820866572201457,0.0011239424210827801,-0.2021331973033092,0.02169177997090478,-0.223824977274214,-1.1292391099999937,-1.1292391099999937,20.05786416639208,30.163823594944063,71.69824778689642,LONG | score=1 | VOLUME,STOP | pnl=-0.223825
365,WIN,SHORT,2022-12-16 07:00:00+00:00,2022-12-16 07:15:00+00:00,2022-12-16 16:45:00+00:00,2022-12,2022-12-16,7,Friday,570.0,38,17458.90752,17633.496595200002,17109.7293696,16760.5512192,16763.903329443838,TP2,1,VOLUME,1,0,1.0,19.816390072655974,19.816390072655974,0.0011350303591421951,0.5038876897836936,0.014038558510706994,0.4898491312729866,2.4719392859999982,2.4719392859999982,19.081758138035354,66.05677457695471,27.396557112585675,SHORT | score=1 | VOLUME,TP2 | pnl=0.489849
366,LOSS,LONG,2022-12-18 09:15:00+00:00,2022-12-18 09:30:00+00:00,2022-12-19 17:30:00+00:00,2022-12,2022-12-18,9,Sunday,1920.0,128,16686.13656,16519.275194399997,17019.8592912,17353.582022399998,16515.971339361116,STOP,1,VOLUME,1,0,1.0,19.826187055281434,19.826187055281434,0.0011881831953124945,-0.20218745558976317,0.02169760266023521,-0.22388505824999838,-1.1292391100000156,-1.1292391100000156,18.5484082351418,33.86805068422342,20.98474232984797,LONG | score=1 | VOLUME,STOP | pnl=-0.223885
367,WIN,SHORT,2022-12-17 23:00:00+00:00,2022-12-17 23:15:00+00:00,2022-12-20 14:45:00+00:00,2022-12,2022-12-17,23,Saturday,3810.0,254,16732.95274,16900.2822674,16398.293685200002,16063.6346304,16903.66232385348,STOP,1,VOLUME,1,0,1.0,19.826187055281434,19.826187055281434,0.0011848588448999248,0.20668452134852727,0.014209097759981994,0.19247542358854527,0.9708141209999952,0.9708141209999952,20.944651128581377,65.50989336124925,26.619585283988275,SHORT | score=1 | VOLUME,STOP | pnl=0.192475
368,LOSS,LONG,2022-12-22 13:30:00+00:00,2022-12-22 13:45:00+00:00,2022-12-22 15:45:00+00:00,2022-12,2022-12-22,13,Thursday,120.0,8,16773.25398,16605.521440200002,17108.7190596,17444.184139200002,16602.200335911963,STOP,1,VOLUME,1,0,1.0,19.825558862588206,19.825558862588206,0.0011819745224288438,-0.202181049280673,0.02169691517174266,-0.22387796445241565,-1.129239109999992,-1.129239109999992,20.685822897171427,32.16857648702681,21.18501398854771,LONG | score=1 | VOLUME,STOP | pnl=-0.223878
369,LOSS,LONG,2022-12-28 03:00:00+00:00,2022-12-28 03:15:00+00:00,2022-12-30 07:15:00+00:00,2022-12,2022-12-28,3,Wednesday,3120.0,208,16587.91692,16422.0377508,16919.6752584,17251.4335968,16418.75334324984,STOP,1,VOLUME,1,0,1.0,19.821081303299156,19.821081303299156,0.0011949108136297055,-0.2021353871310462,0.021692014970707,-0.2238274021017532,-1.1292391100000072,-1.1292391100000072,21.0121318529594,30.079021078095934,35.636350199317086,LONG | score=1 | VOLUME,STOP | pnl=-0.223827
370,WIN,SHORT,2022-12-26 01:45:00+00:00,2022-12-26 02:00:00+00:00,2023-01-06 20:00:00+00:00,2022-12,2022-12-26,2,Monday,16920.0,1128,16842.23088,17010.6531888,16505.3862624,16168.541644799998,17014.055319437757,STOP,2,VOLUME+CANDLE,1,1,1.5,29.731621954948732,29.731621954948732,0.0017653018870709563,0.3099469421699537,0.02130815782897377,0.28863878434097995,0.9708141210000046,0.9708141210000046,21.797436983271613,67.010086614863,18.89821658674811,SHORT | score=2 | VOLUME+CANDLE,STOP | pnl=0.288639
371,LOSS,SHORT,2023-01-08 14:45:00+00:00,2023-01-08 15:00:00+00:00,2023-01-08 23:45:00+00:00,2023-01,2023-01-08,15,Sunday,525.0,35,16942.31086,17111.7339686,16603.4646428,16264.618425600002,17115.15631539372,STOP,1,VOLUME,1,0,1.0,19.82237753094394,19.82237753094394,0.001169992552653702,-0.2022278955706889,0.021915840626602213,-0.2241437361972911,-1.1307611099999941,-1.1307611099999941,19.910166546876223,65.32261942844056,6.532178054288332,SHORT | score=1 | VOLUME,STOP | pnl=-0.224144
372,WIN,LONG,2022-12-31 21:45:00+00:00,2022-12-31 22:00:00+00:00,2023-01-09 01:30:00+00:00,2022-12,2022-12-31,22,Saturday,11730.0,782,16547.3088,16381.835711999998,16878.254976,17209.201151999998,17205.759311769598,TP2,1,VOLUME,1,0,1.0,19.81660475525712,19.81660475525712,0.0011975726684484865,0.5033849320496552,0.01429898188551834,0.48908595016413686,2.468061286000004,2.468061286000004,11.314662605722663,32.520568454456296,11.968877308323625,LONG | score=1 | VOLUME,TP2 | pnl=0.489086
373,LOSS,SHORT,2023-01-10 18:15:00+00:00,2023-01-10 18:30:00+00:00,2023-01-11 18:00:00+00:00,2023-01,2023-01-10,18,Tuesday,1410.0,94,17368.5256,17542.210856,17021.155088,16673.784576000002,17545.7192981712,STOP,1,VOLUME,1,0,1.0,19.827676375223277,19.827676375223277,0.0011415866166108698,-0.20228195438002647,0.021921699087654622,-0.2242036534676811,-1.1307611099999928,-1.1307611099999928,20.01265255327332,66.39081501029999,35.7675002082492,SHORT | score=1 | VOLUME,STOP | pnl=-0.224204
374,WIN,LONG,2023-01-11 14:00:00+00:00,2023-01-11 14:15:00+00:00,2023-01-12 00:45:00+00:00,2023-01,2023-01-11,14,Wednesday,630.0,42,17376.274559999998,17202.511814399997,17723.8000512,18071.325542399998,18067.711277291517,TP2,1,VOLUME,1,0,1.0,19.827676375223277,19.827676375223277,0.001141077525378563,0.5036661753167645,0.01430697078650792,0.4893592045302566,2.468061286000014,2.468061286000014,16.984628708843807,32.20558648437371,20.700413680959315,LONG | score=1 | VOLUME,TP2 | pnl=0.489359
375,LOSS,SHORT,2023-01-13 10:00:00+00:00,2023-01-13 10:15:00+00:00,2023-01-13 14:45:00+00:00,2023-01,2023-01-13,10,Friday,270.0,18,18936.31198,19125.6750998,18557.585740399998,18178.859500799997,19129.50023481996,STOP,1,VOLUME,1,0,1.0,19.83297948624453,19.83297948624453,0.0010473517497594867,-0.20233605671866772,0.02192756226606425,-0.224263618984732,-1.1307611100000055,-1.1307611100000055,18.962050709512468,68.74993788194027,38.87863765248949,SHORT | score=1 | VOLUME,STOP | pnl=-0.224264
376,LOSS,SHORT,2023-01-13 15:00:00+00:00,2023-01-13 15:15:00+00:00,2023-01-13 17:15:00+00:00,2023-01,2023-01-13,15,Friday,120.0,8,19119.1754,19310.367154,18736.791892,18354.408384,19314.2292274308,STOP,1,VOLUME,1,0,1.0,19.828494213864833,19.828494213864833,0.0010370998643521431,-0.2022902979698472,0.021922603299134733,-0.22421290126898194,-1.1307611099999908,-1.1307611099999908,20.695140799344877,73.62455941408564,82.08655540444032,SHORT | score=1 | VOLUME,STOP | pnl=-0.224213
377,WIN,SHORT,2023-01-14 23:00:00+00:00,2023-01-14 23:15:00+00:00,2023-01-16 01:00:00+00:00,2023-01,2023-01-14,23,Saturday,1545.0,103,21031.2929,21241.605829,20610.667042,20190.041183999998,21245.8541501658,STOP,1,VOLUME,1,0,1.0,19.824009955839454,19.824009955839454,0.0009425958760642554,0.20666182546883896,0.014207537469104175,0.1924542879997348,0.9708141209999975,0.9708141209999975,18.871112238044986,66.6358444448233,90.91726430451914,SHORT | score=1 | VOLUME,STOP | pnl=0.192454
378,LOSS,SHORT,2023-01-16 01:00:00+00:00,2023-01-16 01:15:00+00:00,2023-01-16 02:15:00+00:00,2023-01,2023-01-16,1,Monday,60.0,4,21205.758,21417.815580000002,20781.64284,20357.52768,21422.099143116,STOP,1,VOLUME,1,0,1.0,19.827859041599446,19.827859041599446,0.0009350224142706639,-0.20228381794239605,0.02192190104562771,-0.22420571898802377,-1.1307611099999926,-1.1307611099999926,14.81855945999362,71.74243776668402,101.00832686194049,SHORT | score=1 | VOLUME,STOP | pnl=-0.224206
379,WIN,LONG,2023-01-15 00:30:00+00:00,2023-01-15 00:45:00+00:00,2023-01-16 20:30:00+00:00,2023-01,2023-01-15,0,Sunday,2625.0,175,20669.53308,20462.8377492,21082.923741600003,21496.314403200002,21492.015140319363,TP2,1,VOLUME,1,0,1.0,19.824009955839454,19.824009955839454,0.0009590932644250837,0.5035730402769739,0.014304325224112067,0.48926871505286185,2.468061286000013,2.468061286000013,20.681399073528873,33.47049431532291,103.89675932227863,LONG | score=1 | VOLUME,TP2 | pnl=0.489269
380,LOSS,SHORT,2023-01-17 12:15:00+00:00,2023-01-17 12:30:00+00:00,2023-01-17 14:15:00+00:00,2023-01,2023-01-17,12,Tuesday,105.0,7,21287.44166,21500.3160766,20861.6928268,20435.943993599998,21504.61613981532,STOP,1,VOLUME,1,0,1.0,19.833160301520742,19.833160301520742,0.0009316836009837709,-0.20233790139611413,0.02192776217744068,-0.22426566357355482,-1.1307611099999977,-1.1307611099999977,16.72824548444911,67.48040582240617,62.89257872420964,SHORT | score=1 | VOLUME,STOP | pnl=-0.224266
381,LOSS,SHORT,2023-01-18 13:45:00+00:00,2023-01-18 14:00:00+00:00,2023-01-18 14:15:00+00:00,2023-01,2023-01-18,14,Wednesday,15.0,1,21396.91976,21610.8889576,20968.9813648,20541.0429696,21615.21113539152,STOP,1,VOLUME,1,0,1.0,19.828674988249272,19.828674988249272,0.0009267069844939808,-0.20229214223011904,0.021922803165300767,-0.2242149453954198,-1.13076111,-1.13076111,21.699795520458657,69.91602699465989,65.54643430322301,SHORT | score=1 | VOLUME,STOP | pnl=-0.224215
382,LOSS,SHORT,2023-01-19 15:15:00+00:00,2023-01-19 15:30:00+00:00,2023-01-19 19:30:00+00:00,2023-01,2023-01-19,15,Thursday,240.0,16,20898.8194,21107.807594,20480.843012,20062.866624,21112.0291555188,STOP,1,VOLUME,1,0,1.0,19.824190689341364,19.824190689341364,0.0009485794536959042,-0.20224639341266165,0.021917845274652466,-0.2241642386873141,-1.1307611100000052,-1.1307611100000052,19.745902290829846,66.96988310930902,68.00233895120397,SHORT | score=1 | VOLUME,STOP | pnl=-0.224164
383,WIN,LONG,2023-01-19 13:00:00+00:00,2023-01-19 13:15:00+00:00,2023-01-20 19:45:00+00:00,2023-01,2023-01-19,13,Thursday,1830.0,122,20692.23762,20485.3152438,21106.0823724,21519.9271248,21515.623139375042,TP2,1,VOLUME,1,0,1.0,19.824190689341364,19.824190689341364,0.0009580496345248023,0.5035776313016573,0.014304455635204272,0.489273175666453,2.4680612860000113,2.4680612860000113,17.936823316052926,34.62608536350899,41.99726085199942,LONG | score=1 | VOLUME,TP2 | pnl=0.489273
384,WIN,LONG,2023-01-23 14:45:00+00:00,2023-01-23 15:00:00+00:00,2023-01-25 01:15:00+00:00,2023-01,2023-01-23,15,Monday,2055.0,137,22640.327159999997,22413.923888399997,23093.133703199997,23545.940246399998,22409.441103622317,STOP,1,VOLUME,1,0,1.0,19.829492868080948,19.829492868080948,0.0008758483359337176,0.2063294136500385,0.014144720907913546,0.19218469274212496,0.9691861209999979,0.9691861209999979,20.59086071299971,34.4744541867105,131.05168307819767,LONG | score=1 | VOLUME,STOP | pnl=0.192185
385,WIN,SHORT,2023-01-22 15:00:00+00:00,2023-01-22 15:15:00+00:00,2023-01-25 21:30:00+00:00,2023-01,2023-01-22,15,Sunday,4695.0,313,23034.492179999997,23264.837101799996,22573.802336399996,22113.112492799995,23269.490069220356,STOP,1,VOLUME,1,0,1.0,19.829492868080948,19.829492868080948,0.000860860865224464,0.2067189838669273,0.014211466980907505,0.1925075168860198,0.9708141210000104,0.9708141210000104,20.235734682364498,66.35189087929126,74.51405821096321,SHORT | score=1 | VOLUME,STOP | pnl=0.192508
386,LOSS,SHORT,2023-01-27 15:00:00+00:00,2023-01-27 15:15:00+00:00,2023-01-27 20:00:00+00:00,2023-01,2023-01-27,15,Friday,285.0,19,23081.782720000003,23312.600547200003,22620.147065600002,22158.5114112,23317.263067309443,STOP,1,VOLUME,1,0,1.0,19.83718671227351,19.83718671227351,0.0008594304414400756,-0.20237897883861417,0.021932213821862098,-0.22431119266047625,-1.130761109999999,-1.130761109999999,17.01003139979565,66.04092852742005,79.71412368265985,SHORT | score=1 | VOLUME,STOP | pnl=-0.224311
387,LOSS,SHORT,2023-01-29 00:30:00+00:00,2023-01-29 00:45:00+00:00,2023-01-29 01:15:00+00:00,2023-01,2023-01-29,0,Sunday,30.0,2,23100.379,23331.38279,22638.37142,22176.363839999998,23336.049066558,STOP,1,VOLUME,1,0,1.0,19.8327004884203,19.8327004884203,0.0008585443766277731,-0.2023332103828632,0.021927253802972908,-0.22426046418583612,-1.1307611099999966,-1.1307611099999966,20.879009037544222,67.30493724483873,40.919048931450234,SHORT | score=1 | VOLUME,STOP | pnl=-0.224260
388,WIN,LONG,2023-01-27 01:30:00+00:00,2023-01-27 01:45:00+00:00,2023-01-29 11:00:00+00:00,2023-01,2023-01-27,1,Friday,3435.0,229,22663.93188,22437.2925612,23117.2105176,23570.4891552,23565.775057368963,TP2,1,VOLUME,1,0,1.0,19.83718671227351,19.83718671227351,0.0008752756060734114,0.503907758596489,0.0143138331193286,0.48959392547716035,2.468061286000008,2.468061286000008,20.726925734510502,23.278714823493544,95.15706672546045,LONG | score=1 | VOLUME,TP2 | pnl=0.489594
389,LOSS,SHORT,2023-01-29 09:30:00+00:00,2023-01-29 09:45:00+00:00,2023-01-29 11:00:00+00:00,2023-01,2023-01-29,9,Sunday,75.0,5,23335.93188,23569.2911988,22869.2132424,22402.4946048,23574.00505703976,STOP,1,VOLUME,1,0,1.0,19.828215279136586,19.828215279136586,0.0008496860284431284,-0.20228745227775274,0.02192229490580301,-0.22420974718355577,-1.1307611100000066,-1.1307611100000066,16.429429954412903,69.37155752317551,52.40901270175901,SHORT | score=1 | VOLUME,STOP | pnl=-0.224210
390,LOSS,LONG,2023-01-30 08:15:00+00:00,2023-01-30 08:30:00+00:00,2023-01-30 09:00:00+00:00,2023-01,2023-01-30,8,Monday,30.0,2,23557.11048,23321.539375199998,24028.252689599998,24499.3948992,23316.87506732496,STOP,1,VOLUME,1,0,1.0,19.833522962702457,19.833522962702457,0.0008419336055472987,-0.20226226717363938,0.0217056310120272,-0.2239678981856666,-1.1292391099999985,-1.1292391099999985,20.296852610518044,33.215784147782145,54.88466183486784,LONG | score=1 | VOLUME,STOP | pnl=-0.223968
391,LOSS,SHORT,2023-01-31 13:30:00+00:00,2023-01-31 13:45:00+00:00,2023-01-31 22:45:00+00:00,2023-01,2023-01-31,13,Tuesday,540.0,36,23060.786920000002,23291.394789200003,22599.5711816,22138.355443200002,23296.053068157842,STOP,1,VOLUME,1,0,1.0,19.829043604738743,19.829043604738743,0.000859859798953415,-0.20229590285554447,0.02192321071178317,-0.22421911356732763,-1.130761109999999,-1.130761109999999,15.13561262706123,69.09023158197648,60.11250357411882,SHORT | score=1 | VOLUME,STOP | pnl=-0.224219
392,LOSS,SHORT,2023-02-01 20:45:00+00:00,2023-02-01 21:00:00+00:00,2023-02-01 22:15:00+00:00,2023-02,2023-02-01,21,Wednesday,75.0,5,23567.98546,23803.6653146,23096.625750799998,22625.2660416,23808.426047662917,STOP,0,NONE,0,0,0.5,9.912279611233698,9.912279611233698,0.0004205823882595733,-0.10112507659380494,0.010959126364483662,-0.11208420295828861,-1.1307611099999875,-1.1307611099999875,20.781055282606328,78.71355710949243,140.3996251444329,SHORT | score=0 | NONE,STOP | pnl=-0.112084
393,WIN,LONG,2023-02-01 08:15:00+00:00,2023-02-01 08:30:00+00:00,2023-02-02 00:30:00+00:00,2023-02,2023-02-01,8,Wednesday,960.0,64,22966.89246,22737.2235354,23426.2303092,23885.5681584,23880.79104476832,TP2,1,VOLUME,1,0,1.0,19.824559222467396,19.824559222467396,0.0008631798688914747,0.503586992845922,0.01430472155605996,0.489282271289862,2.4680612860000077,2.4680612860000077,18.534626885245526,31.985603238653354,50.000743878154246,LONG | score=1 | VOLUME,TP2 | pnl=0.489282
394,WIN,LONG,2023-02-02 14:45:00+00:00,2023-02-02 15:00:00+00:00,2023-02-02 22:00:00+00:00,2023-02,2023-02-02,15,Thursday,420.0,28,23616.822419999997,23380.654195799998,24089.158868399998,24561.4953168,23375.97806496084,STOP,1,VOLUME,1,0,1.0,19.83210318383403,19.83210318383403,0.000839744773074939,0.2063565744514981,0.014146582891376991,0.1922099915601211,0.9691861210000131,0.9691861210000131,15.184664093853172,34.0664502770517,85.65904558478053,LONG | score=1 | VOLUME,STOP | pnl=0.192210
395,WIN,SHORT,2023-02-02 00:30:00+00:00,2023-02-02 00:45:00+00:00,2023-02-03 13:30:00+00:00,2023-02,2023-02-02,0,Thursday,2205.0,147,24202.6585,24444.685085,23718.605330000002,23234.55216,23239.199070431998,TP2,1,VOLUME,1,0,1.0,19.83210318383403,19.83210318383403,0.0008194183785154853,0.504287240017708,0.01404969017645689,0.49023754984125106,2.4719392860000045,2.4719392860000045,20.44619670502577,83.44799351857296,133.09808269931534,SHORT | score=1 | VOLUME,TP2 | pnl=0.490238
396,LOSS,LONG,2023-02-02 21:45:00+00:00,2023-02-02 22:00:00+00:00,2023-02-03 14:15:00+00:00,2023-02,2023-02-02,22,Thursday,975.0,65,23460.89124,23226.2823276,23930.109064800003,24399.3268896,23221.637071134483,STOP,1,VOLUME,1,0,1.0,19.835947383665232,19.835947383665232,0.0008454899338966984,-0.20228699141861656,0.02170828427675152,-0.2239952756953681,-1.1292391099999926,-1.1292391099999926,18.8376990281091,30.320137545531736,124.16764186118506,LONG | score=1 | VOLUME,STOP | pnl=-0.223995
397,LOSS,LONG,2023-02-05 12:45:00+00:00,2023-02-05 13:00:00+00:00,2023-02-05 17:15:00+00:00,2023-02,2023-02-05,13,Sunday,255.0,17,23164.73202,22933.084699799998,23628.0266604,24091.321300800002,22928.49808286004,STOP,1,VOLUME,1,0,1.0,19.84127222914815,19.84127222914815,0.0008565293227660723,-0.20234129419285385,0.0217141117402569,-0.22405540593311074,-1.129239110000005,-1.129239110000005,20.460529212372045,18.975907293505756,49.83704638457965,LONG | score=1 | VOLUME,STOP | pnl=-0.224055
398,LOSS,SHORT,2023-02-06 15:45:00+00:00,2023-02-06 16:00:00+00:00,2023-02-07 17:45:00+00:00,2023-02,2023-02-06,16,Monday,1545.0,103,23035.8919,23266.250818999997,22575.174062,22114.456223999998,23270.904069163797,STOP,1,VOLUME,1,0,1.0,19.83679112102949,19.83679112102949,0.0008611253780466599,-0.20237494301674097,0.021931776451791646,-0.22430671946853262,-1.1307611099999906,-1.1307611099999906,16.282549002422407,67.12012686289734,78.17750482365707,SHORT | score=1 | VOLUME,STOP | pnl=-0.224307
399,WIN,LONG,2023-02-06 23:00:00+00:00,2023-02-06 23:15:00+00:00,2023-02-09 03:00:00+00:00,2023-02,2023-02-06,23,Monday,3105.0,207,22734.34596,22507.002500399998,23189.0328792,23643.7197984,22502.501099899917,STOP,1,VOLUME,1,0,1.0,19.83679112102949,19.83679112102949,0.0008725472532146462,0.20640535327499887,0.014149926878220462,0.1922554263967784,0.9691861210000013,0.9691861210000013,19.00572263710849,27.73576595503252,71.67103167175736,LONG | score=1 | VOLUME,STOP | pnl=0.192255
400,WIN,SHORT,2023-02-07 17:45:00+00:00,2023-02-07 18:00:00+00:00,2023-02-09 04:00:00+00:00,2023-02,2023-02-07,18,Tuesday,2040.0,136,23273.244420000003,23505.9768642,22807.7795316,22342.314643200003,22346.78310612864,TP2,1,VOLUME,1,0,1.0,19.832304986640114,19.832304986640114,0.0008521504191137658,0.5042923714240537,0.014049833139957835,0.49024253828409586,2.4719392860000093,2.4719392860000093,19.994913003294606,73.47145886081684,86.60507709874155,SHORT | score=1 | VOLUME,TP2 | pnl=0.490243
401,LOSS,LONG,2023-02-09 16:15:00+00:00,2023-02-09 16:30:00+00:00,2023-02-09 19:15:00+00:00,2023-02,2023-02-09,16,Thursday,165.0,11,22553.20974,22327.6776426,23004.2739348,23455.3381296,22323.21210707148,STOP,1,VOLUME,1,0,1.0,19.84595494593373,19.84595494593373,0.000879961441175057,-0.2023890485386322,0.02171923646383086,-0.22410828500246308,-1.12923911,-1.12923911,15.397151808868092,34.35054249337783,74.24563312506852,LONG | score=1 | VOLUME,STOP | pnl=-0.224108
